SP,N,Tipo,ID_Agente,Reserva,Utilidad,Ansiedad,Frustracion
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,1,Afectivo,1,619.0,0.0,1.0,0.154
2,1,Afectivo,2,506.0,0.0,1.0,0.179
2,1,Racional,3,273.0,0.0,,
2,1,Racional,4,330.0,0.0,,
2,2,Afectivo,1,619.0,0.033,1.0,0.088
2,2,Afectivo,2,506.0,0.0,1.0,0.394
2,2,Racional,3,273.0,0.0,,
2,2,Racional,4,330.0,0.0,,
3,2,Afectivo,1,619.0,0.033,1.0,0.088
3,2,Afectivo,2,506.0,0.0,1.0,0.394
3,2,Racional,3,273.0,0.0,,
3,2,Racional,4,330.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.108478,0.088
3,2,Afectivo,2,591.0,0.0,0.12855,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.108478,0.088
3,2,Afectivo,2,591.0,0.0,0.12855,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.239377,0.088
3,2,Afectivo,2,591.0,0.0,0.234988,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.239377,0.088
3,2,Afectivo,2,591.0,0.0,0.234988,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.387806,0.088
3,2,Afectivo,2,591.0,0.0,0.347824,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.387806,0.088
3,2,Afectivo,2,591.0,0.0,0.347824,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.533932,0.088
3,2,Afectivo,2,591.0,0.0,0.453676,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.533932,0.088
3,2,Afectivo,2,591.0,0.0,0.453676,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.661142,0.088
3,2,Afectivo,2,591.0,0.0,0.575278,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.661142,0.088
3,2,Afectivo,2,591.0,0.0,0.575278,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.796372,0.088
3,2,Afectivo,2,591.0,0.0,0.687674,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.796372,0.088
3,2,Afectivo,2,591.0,0.0,0.687674,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.901272,0.088
3,2,Afectivo,2,591.0,0.0,0.803408,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,0.901272,0.088
3,2,Afectivo,2,591.0,0.0,0.803408,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,0.943167,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,0.943167,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,2,Afectivo,1,152.0,0.033,1.0,0.088
3,2,Afectivo,2,591.0,0.0,1.0,0.394
3,2,Racional,3,329.0,0.0,,
3,2,Racional,4,371.0,0.0,,
3,3,Afectivo,1,152.0,0.017,1.0,0.239
3,3,Afectivo,2,591.0,0.0068,1.0,0.345
3,3,Racional,3,329.0,0.0,,
3,3,Racional,4,371.0,0.0,,
4,3,Afectivo,1,152.0,0.017,1.0,0.239
4,3,Afectivo,2,591.0,0.0068,1.0,0.345
4,3,Racional,3,329.0,0.0,,
4,3,Racional,4,371.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.135683,0.239
4,3,Afectivo,2,474.0,0.0068,0.130071,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.135683,0.239
4,3,Afectivo,2,474.0,0.0068,0.130071,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.246202,0.239
4,3,Afectivo,2,474.0,0.0068,0.276346,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.246202,0.239
4,3,Afectivo,2,474.0,0.0068,0.276346,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.359447,0.239
4,3,Afectivo,2,474.0,0.0068,0.393364,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.359447,0.239
4,3,Afectivo,2,474.0,0.0068,0.393364,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.469589,0.239
4,3,Afectivo,2,474.0,0.0068,0.496921,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.469589,0.239
4,3,Afectivo,2,474.0,0.0068,0.496921,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.592572,0.239
4,3,Afectivo,2,474.0,0.0068,0.616053,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.592572,0.239
4,3,Afectivo,2,474.0,0.0068,0.616053,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.697995,0.239
4,3,Afectivo,2,474.0,0.0068,0.730542,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.697995,0.239
4,3,Afectivo,2,474.0,0.0068,0.730542,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.804171,0.239
4,3,Afectivo,2,474.0,0.0068,0.84182,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.804171,0.239
4,3,Afectivo,2,474.0,0.0068,0.84182,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.934641,0.239
4,3,Afectivo,2,474.0,0.0068,0.960426,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,0.934641,0.239
4,3,Afectivo,2,474.0,0.0068,0.960426,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
4,3,Racional,4,140.0,0.0,,
4,3,Afectivo,1,484.0,0.017,1.0,0.239
4,3,Afectivo,2,474.0,0.0068,1.0,0.345
4,3,Racional,3,254.0,0.0,,
