SP,N,Tipo,ID_Agente,Reserva,Utilidad
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,5,Afectivo,1,137.0,0.057
6,5,Racional,2,171.0,0.0037
6,6,Afectivo,1,137.0,0.049
6,6,Racional,2,171.0,0.017
7,6,Afectivo,1,137.0,0.049
7,6,Racional,2,171.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,6,Afectivo,1,126.0,0.049
7,6,Racional,2,110.0,0.017
7,7,Afectivo,1,126.0,0.063
7,7,Racional,2,110.0,0.017
8,7,Afectivo,1,126.0,0.063
8,7,Racional,2,110.0,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,7,Afectivo,1,64.2,0.063
8,7,Racional,2,99.4,0.017
8,8,Afectivo,1,64.2,0.057
8,8,Racional,2,99.4,0.024
9,8,Afectivo,1,64.2,0.057
9,8,Racional,2,99.4,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,8,Afectivo,1,90.1,0.057
9,8,Racional,2,153.0,0.024
9,9,Afectivo,1,90.1,0.051
9,9,Racional,2,153.0,0.037
10,9,Afectivo,1,90.1,0.051
10,9,Racional,2,153.0,0.037
10,9,Afectivo,1,134.0,0.051
10,9,Racional,2,242.0,0.037
10,9,Afectivo,1,134.0,0.051
10,9,Racional,2,242.0,0.037
10,10,Afectivo,1,134.0,0.047
10,10,Racional,2,242.0,0.037
10,10,Afectivo,1,134.0,0.047
10,10,Racional,2,242.0,0.037
1,0,Afectivo,1,14.7,0.0
1,0,Racional,2,13.2,0.0
1,0,Afectivo,1,14.7,0.0
1,0,Racional,2,13.2,0.0
1,1,Afectivo,1,14.7,0.0
1,1,Racional,2,13.2,0.0
2,1,Afectivo,1,14.7,0.0
2,1,Racional,2,13.2,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,1,Afectivo,1,114.0,0.0
2,1,Racional,2,56.4,0.0
2,2,Afectivo,1,114.0,0.019
2,2,Racional,2,56.4,0.0
3,2,Afectivo,1,114.0,0.019
3,2,Racional,2,56.4,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,2,Afectivo,1,183.0,0.019
3,2,Racional,2,92.0,0.0
3,3,Afectivo,1,183.0,0.048
3,3,Racional,2,92.0,0.0
4,3,Afectivo,1,183.0,0.048
4,3,Racional,2,92.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,3,Afectivo,1,194.0,0.048
4,3,Racional,2,119.0,0.0
4,4,Afectivo,1,194.0,0.081
4,4,Racional,2,119.0,0.0
5,4,Afectivo,1,194.0,0.081
5,4,Racional,2,119.0,0.0
5,4,Afectivo,1,37.5,0.081
5,4,Racional,2,23.6,0.0
5,4,Afectivo,1,37.5,0.081
5,4,Racional,2,23.6,0.0
5,4,Afectivo,1,37.5,0.081
5,4,Racional,2,23.6,0.0
5,4,Afectivo,1,37.5,0.081
5,4,Racional,2,23.6,0.0
5,5,Afectivo,1,37.5,0.085
5,5,Racional,2,23.6,0.0
6,5,Afectivo,1,37.5,0.085
6,5,Racional,2,23.6,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,132.0,0.085
6,5,Racional,2,147.0,0.0
6,6,Afectivo,1,132.0,0.078
6,6,Racional,2,147.0,0.016
7,6,Afectivo,1,132.0,0.078
7,6,Racional,2,147.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,6,Afectivo,1,168.0,0.078
7,6,Racional,2,118.0,0.016
7,7,Afectivo,1,168.0,0.11
7,7,Racional,2,118.0,0.016
8,7,Afectivo,1,168.0,0.11
8,7,Racional,2,118.0,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,7,Afectivo,1,86.8,0.11
8,7,Racional,2,74.1,0.016
8,8,Afectivo,1,86.8,0.12
8,8,Racional,2,74.1,0.016
9,8,Afectivo,1,86.8,0.12
9,8,Racional,2,74.1,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,8,Afectivo,1,102.0,0.12
9,8,Racional,2,206.0,0.016
9,9,Afectivo,1,102.0,0.11
9,9,Racional,2,206.0,0.039
10,9,Afectivo,1,102.0,0.11
10,9,Racional,2,206.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,9,Afectivo,1,160.0,0.11
10,9,Racional,2,354.0,0.039
10,10,Afectivo,1,160.0,0.097
10,10,Racional,2,354.0,0.089
10,10,Afectivo,1,160.0,0.097
10,10,Racional,2,354.0,0.089
1,0,Afectivo,1,29.8,0.0
1,0,Racional,2,28.8,0.0
1,0,Afectivo,1,29.8,0.0
1,0,Racional,2,28.8,0.0
1,1,Afectivo,1,29.8,0.0
1,1,Racional,2,28.8,0.0
2,1,Afectivo,1,29.8,0.0
2,1,Racional,2,28.8,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
2,1,Afectivo,1,185.0,0.0
2,1,Racional,2,104.0,0.0
